sample_id,dataset_name,audio_path,tab_path,split
clean_stratocaster_clean_neck/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Rammstein - Ein Lied (2) - gp4__1 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Alo-A - Very Hot Song! - gp4__1 - Overdriven Guitar.gp5,train
clean_stratocaster_clean_bridge/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/America - Sister Golden Hair - gp4__3 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Kiss - Unholy (2) - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Kiss - Unholy (2) - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Kiss - Unholy (2) - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Kiss - Unholy (2) - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Kiss - Unholy (2) - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_bridge/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Deep Purple - Speed King - gp3__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Deep Purple - Speed King - gp3__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Deep Purple - Speed King - gp3__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Deep Purple - Speed King - gp3__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Deep Purple - Speed King - gp3__1 - Overdriven Guitar.gp5,train
clean_stratocaster_clean_bridge/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Charlie Brown Jr - Quinta-Feira (2) - gp3__4 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Madonna - Holiday (2) - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/SinsCmilia - J_'Perfere cent fois - gp3__2 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Doro Pesch - Burn It Up - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_bridge/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ramones (The) - R - a - m - o - n - e - s -  - gp4__1 - Distortion Guitar.gp5,train
clean_stratocaster_clean_bridge/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Secret Machines (The) - Nowhere Again - gp4__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Scooby-Doo Theme Song - gp4__2 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Cinderella - Long Cold Winter - gp3__2 - Electric Clean Guitar.gp5,train
